title,date,category,venue,venue_url,address,access_url,area,closest_station,advance_price,door_price
PAUL BROWN,2014-07-09,Jazz,Cotton Club,http://www.cottonclubjapan.co.jp,"TOKIA 2F, TOKYO Bldg, 2-7-3 Marunouchi, Chiyoda-ku",http://www.cottonclubjapan.co.jp/en/access/,Tokyo,"Tokyo, Yurakucho","￥8,000"," ￥8,000"
"Lucy's Crown (Australia), 多火油機団, more",2014-07-09,Rock,Live Freak,http://www.live-freak.com,"Accord Shinjuku B1F, 2-12-4 Shinjuku",,Shinjuku,,2000,2500
"mothercoat, The Flickers, How to count one to ten",2014-07-09,Experimental,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,2000,2300
PAUL BROWN,2014-07-10,Jazz,Cotton Club,http://www.cottonclubjapan.co.jp,"TOKIA 2F, TOKYO Bldg, 2-7-3 Marunouchi, Chiyoda-ku",http://www.cottonclubjapan.co.jp/en/access/,Tokyo,"Tokyo, Yurakucho","￥8,000","￥8,000"
"KING BROTHERS, LOSTAGE, シャムキャッツ",2014-07-10,Garage Rock,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,3500,4000
"Teruhiko Asai, Keisuke Kono, amamori",2014-07-10,Mixed Genre,Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,2000yen＋1d (500yen)
"YES YES, NICE LEGS, U and MI, THE MATTY B SIDES,",2014-07-10,All Mix,7th Floor,http://7th-floor.net/,"O-West Bldg 7F 2-3 Maruyama-Cho, Shibuya-Ku",http://7th-floor.net/blocks/index/001,Shibuya,Shibuya,,1000 yen plus 2 drink orders
PAUL BROWN,2014-07-11,Jazz,Cotton Club,http://www.cottonclubjapan.co.jp,"TOKIA 2F, TOKYO Bldg, 2-7-3 Marunouchi, Chiyoda-ku",http://www.cottonclubjapan.co.jp/en/access/,Tokyo,"Tokyo, Yurakucho","￥8,000","￥8,000"
"Fallopian Disco Force, MUSQIS, not great men, DaKaTz, SZKN, Yosohayoso",2014-07-11,Neo-psychedelia,JAM,http://jam.rinky.info,"B1F, Eifuku 3-34-14, Suginamiku, Tokyo",http://jam.rinky.info/access/,Nishieifuku,Nishieifuku,2000 yen ,"2000 yen (学生:¥1,000)"
"akey, Kaoru Shina, Yoshimi Takahashi, Hiroyuki Kondo",2014-07-11,Mixed Genre,Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,1500yen＋1d (500yen)
"THE NOVEMBERS, ART-SCHOOL, STRAIGHTENER",2014-07-11,Rock,Ex Theater,http://www.tv-asahi.co.jp/ex-theater/,Nishi-Azabu 1-2-9,http://www.tv-asahi.co.jp/ex-theater/access/,Roppongi,"Roppongi, Nogizaka, Azabu-juban",4000,
JOYCE,2014-07-12,Jazz,Cotton Club,http://www.cottonclubjapan.co.jp,"TOKIA 2F, TOKYO Bldg, 2-7-3 Marunouchi, Chiyoda-ku",http://www.cottonclubjapan.co.jp/en/access/,Tokyo,"Tokyo, Yurakucho","￥8,000","￥8,000"
PETER CETERA,2014-06-10,Pop,Cotton Club,http://www.cottonclubjapan.co.jp,"TOKIA 2F, TOKYO Bldg, 2-7-3 Marunouchi, Chiyoda-ku",http://www.cottonclubjapan.co.jp/en/access/,Tokyo,"Tokyo, Yurakucho","15,800","15,800"
Eiko Ishibashi + Daiho Soga (CINEMA dub MONKS) + U-zhaan,2014-06-09,Mixed Genre,Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,2500yen＋1d (500yen),3000yen＋1d (500yen)
"Tenniscoats, Ameya Norimizu, Umeda Tetsuya, Takahashi Ikuro, Shibata Satoko",2014-06-10,Psych-Folk,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,2500 / 1 week pass 11111,3000
"Tenniscoats, Ameya Norimizu, Umeda Tetsuya, Takahashi Ikuro, Sawada Jyoji, Ikema Yuko",2014-06-11,Psych-Folk,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,2500 / 1 week pass 11111,3000
UENO Yuji (hanaike) + YOSHIMOTO Yumiko (guitar),2014-06-11,Performance,Kid Ailack Art Hall,http://www.kidailack.co.jp,"43-11, Matsubara 2 chome, Setagaya-ku, Tokyo",,Meidaimae,Meidaimae,"2,000yen","2,300yen"
PETER CETERA,2014-06-12,Jazz,Cotton Club,http://www.cottonclubjapan.co.jp,"TOKIA 2F, TOKYO Bldg, 2-7-3 Marunouchi, Chiyoda-ku",http://www.cottonclubjapan.co.jp/en/access/,Tokyo,"Tokyo, Yurakucho","￥15,800","￥15,800"
Coldplay,2014-06-12,Pop,Tokyo Dome City Hall,http://www.meetsport.jp/hall,"Meets Port, Tokyo Dome City",,Suidobashi,,,
"JUICEBOXXX (from US), LEF!!! CREW!!!, BOMB COOLER, GAGAKIRISE",2014-06-12,Alternative,Forestlimit,http://forestlimit.com/fl/,"B1F Hatagaya KODA Bldg, 2-8-15 Hatagaya, Shibuyaku",,Hatagaya,Hatagaya,¥1200,¥1200
"GenePro Doitsu: DIE STERNE/ SPANKPAGE, 吉田ヨウヘイgroup und SPACE LIKE CARNIVAL",2014-06-12,Indie-Pop,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2.500円,3.000円
"Tenniscoats, Ameya Norimizu, Umeda Tetsuya, Takahashi Ikuro, GEZAN",2014-06-12,Psych-Folk,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,2500 / 1 week pass 11111,3000
"Long Live Rock 2014 Vol. 6 w/Honeydew, Complaints Dept., Nerd Rock, Crazy Feelins",2014-06-12,Mixed Genre,Anga,http://www.anga-hp.com,"Fujimi 2-16-4-B1F, Chuo-ku, Chiba",http://anga-hp.com/info/,Chiba,"Chiba, Keisei-Chiba, Yoshikawa-koen, Chiba-chuo",500 yen (+1D),500 yen (+1D)
"Euros Childs (From Wales), Kenta Maeno",2014-06-12,Pop,Mandala 1,http://www.mandala.gr.jp/man1.html,"1-5-2 Minamicho, Kichijoji, Musashino-shi, Tokyo",,Kichijoji,Kichijoji,"￥3,500",
Blues jam hosted by ZZ'Z,2014-06-12,Blues,Crawfish,http://www.crawfish.jp,"BF Social Akasaka 3-11-7 Akasaka, Minato-ku, Tokyo",http://www.crawfish.jp/access.html,Akasaka,"Akasaka, Akasaka-mitsuke",,"Male: 2000 yen, Female 1500 yen"
ALBERT LEE,2014-06-13,Rock,Cotton Club,http://www.cottonclubjapan.co.jp,"TOKIA 2F, TOKYO Bldg, 2-7-3 Marunouchi, Chiyoda-ku",http://www.cottonclubjapan.co.jp/en/access/,Tokyo,"Tokyo, Yurakucho","￥7,500","￥7,500"
"Utako, Kei Takasugi + Tomohito Yoshijima, Mika Hayashi",2014-06-13,Mixed Genre,Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,1500yen＋1d (500yen)
"SICKNESS (USA), ENDON, CARRE, FACIALMESS",2014-06-13,Noise,Morgana,http://www.morgana.jp/,"Takara Bldg. B1, 1-5-4 Honda Kokubunji-City, Tokyo",,Kokubunji,Kokubunji,¥1800,¥2000
"Tenniscoats, Ameya Norimizu, Umeda Tetsuya, Kuge Yoshio, Otomo Yoshihide, Phew, more",2014-06-13,Psych-Folk,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,2500 / 1 week pass 11111,3000
"OWKMJ (俺はこんなもんじゃない), suppaband, Fallopian Disco Force",2014-06-13,Other,velvetsun,http://www.velvetsun.jp,"Sunrize Bldg 1F, 3-47-21 Ogikubo, Suginami-ku",http://www.velvetsun.jp/about/,Ogikubo,Ogikubo,,￥2500(w/1drink)
"DUM-DUM PARTY 2014: DEERHOOF, JUICEBOXXX, GAGAKIRISE, ZAZENBOYS, GUITAR WOLF, more",2014-06-14,Festival,O-West,http://www.shibuya-o.com,"2F 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,"一般6,300円　先行早割5,500円（共にドリンク別）",
ALBERT LEE,2014-06-14,Rock,Cotton Club,http://www.cottonclubjapan.co.jp,"TOKIA 2F, TOKYO Bldg, 2-7-3 Marunouchi, Chiyoda-ku",http://www.cottonclubjapan.co.jp/en/access/,Tokyo,"Tokyo, Yurakucho","￥7,500","￥7,500"
"END ALL, Tyrant Of Mary, HEXVOID, EVIL, DEATHBLAST, EXDETH, HELL FREEZES OVER",2014-06-14,Metal,Wild Side Tokyo,http://ws-tokyo.com/,"B1, 1-34-13 Shinjuku, Shinjuku-ku, Tokyo",,Shinjuku,"Shinjuku Gyoenmae, Shinjuku",￥2000,￥2000
